id,claim,url,valid now?,valid before?,valid?,content analysis,result type,comment
41,"My PC holds no valuable data, so why would anyone attack it?",https://www.cyber.gc.ca/en/theme-month/securing-your-devices,FALSE,FALSE,FALSE,,Correct,
41,"My PC holds no valuable data, so why would anyone attack it?",https://www.us-cert.gov/ncas/tips/ST04-005,FALSE,TRUE,TRUE,relevant,Correct,
41,"My PC holds no valuable data, so why would anyone attack it?",https://www.entrepreneur.com/article/351026,TRUE,,TRUE,irrelevant,Correct,
41,"My PC holds no valuable data, so why would anyone attack it?",https://www.ncsc.gov.uk/guidance/home-working,TRUE,,TRUE,marginally relevant,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.forbes.com/sites/leemathews/2020/11/30/mac-malware-reaches-record-highs-amid-pandemic/?sh=6a8fb6e14926,FALSE,FALSE,FALSE,,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.zdnet.com/article/why-linux-works-hard-to-prevent-public-cloud-security-disasters/,FALSE,FALSE,FALSE,,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.us-cert.gov/ncas/current-activity/2019/05/17/Risks-Using-Unsupported-Software,FALSE,FALSE,FALSE,,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.pcmag.com/how-to/do-macs-get-viruses,FALSE,FALSE,FALSE,,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.zdnet.com/article/linux-mac-and-other-non-windows-operating-systems-also-affected-by-critical-wormable-vulnerability/,FALSE,FALSE,FALSE,,Correct,
42,"My PC doesn't run Windows, so it is quite safe",https://www.cio.com/article/3431792/are-non-windows-platforms-really-more-secure.html,FALSE,FALSE,FALSE,,Correct,
43,Malware is written by antivirus vendors,https://www.howtogeek.com/337200/do-antivirus-companies-create-viruses/,FALSE,FALSE,FALSE,,Correct,
43,Malware is written by antivirus vendors,https://www.csoonline.com/article/2125979/why-would-a-security-vendor-make-malware-.html,FALSE,FALSE,FALSE,,Correct,
43,Malware is written by antivirus vendors,"https://www.tomsguide.com/us/antivirus-bloatware-myth,review-2237.html",FALSE,FALSE,FALSE,,Correct,
44,Blockchain is a magical database in the cloud.,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Incorrect,contain misconception
44,Blockchain is a magical database in the cloud.,https://www.blockchain.com/,TRUE,,TRUE,relevant,Incorrect,
44,Blockchain is a magical database in the cloud.,https://www.weforum.org/agenda/2016/06/blockchain-explained-simply/,TRUE,,TRUE,relevant,Incorrect,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://coingeek.com/when-is-blockchain-not-needed/,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://hbr.org/2017/01/the-pros-and-cons-of-using-blockchain-for-business,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://hackernoon.com/when-should-you-not-use-blockchain-d9b8b6a463f7,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.forbes.com/sites/forbestechcouncil/2020/12/02/5-common-myths-about-blockchain/?sh=6e7cd38b26c9,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.cloudwards.net/blockchain-everything-you-need-to-know/,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://hbr.org/2019/10/the-surprising-limitations-of-blockchain-use-cases,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www2.deloitte.com/insights/us/en/focus/signals-for-strategists/when-not-to-use-blockchain.html,FALSE,FALSE,FALSE,,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://blockchain.berkeley.edu/,TRUE,,TRUE,relevant,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.coindesk.com/,TRUE,,TRUE,relevant,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.blockchain-council.org/,TRUE,,TRUE,relevant,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.theblockcrypto.com/,TRUE,,TRUE,relevant,Correct,
47,"Blockchain can be used for anything and everything, or blockchains can be used everywhere",https://www.cryptopolitan.com/,TRUE,,TRUE,relevant,Correct,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.blockchain.com/learning-portal/blockchain-101/what-is-a-blockchain,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.amazon.com/dp/B01B1W7LWG/,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.ibm.com/training/blocks/blockchain-basics,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.technologyreview.com/2019/04/04/135299/what-is-a-blockchain/,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://cointelegraph.com/bitcoin-for-beginners/what-is-blockchain-technology,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www2.deloitte.com/us/en/pages/consulting/articles/can-blockchain-be-hacked.html,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://consensys.net/blockchain-security/,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://blockgeeks.com/guides/blockchain-myths/,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://medium.com/@ercwl/immutable-ledgers-arent-immutable-dd7d05d71e25,FALSE,FALSE,FALSE,,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.ibm.com/blockchain/what-is-blockchain,FALSE,TRUE,TRUE,relevant,Incorrect,contain misconception
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Incorrect,contain misconception
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://blockgeeks.com/guides/what-is-blockchain-technology/,TRUE,,TRUE,relevant,Incorrect,contain misconception
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://bitcoin.org/bitcoin.pdf,TRUE,,TRUE,relevant,Incorrect,"correct information, but ChatGPT doesn't get it all"
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://blockgeeks.com/guides/what-is-blockchain-technology/,TRUE,,TRUE,relevant,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.coindesk.com/information/what-is-blockchain-technology/,TRUE,,TRUE,relevant,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://ethereum.org/en/whitepaper/,TRUE,,TRUE,relevant,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://hyperledger-fabric.readthedocs.io/en/release-2.2/,TRUE,,TRUE,relevant,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Incorrect,
48,"The blockchain ledger is locked and unchangeable/ unable to modify the data block once created, or blockchain data cannot be changed once updated",https://www.ibm.com/topics/what-is-blockchain,TRUE,,TRUE,relevant,Incorrect,
49,"Blockchain records can never be hacked or changed/blockchain technology is 100% trustworthy, or blockchains are truth machines",https://jacobeliosoff.github.io/Blocklimits/,FALSE,FALSE,FALSE,,Correct,
49,"Blockchain records can never be hacked or changed/blockchain technology is 100% trustworthy, or blockchains are truth machines",https://assets.kpmg/content/dam/kpmg/pdf/2018/03/the-myths-and-realities-of-blockchain-technology.pdf,FALSE,FALSE,FALSE,,Correct,
49,"Blockchain records can never be hacked or changed/blockchain technology is 100% trustworthy, or blockchains are truth machines",https://hbr.org/2017/01/the-truth-about-blockchain,TRUE,,TRUE,relevant,Correct,
49,"Blockchain records can never be hacked or changed/blockchain technology is 100% trustworthy, or blockchains are truth machines",https://www.project-syndicate.org/commentary/blockchain-big-lie-by-nouriel-roubini-2018-10,TRUE,,TRUE,relevant,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.forbes.com/sites/forbestechcouncil/2021/06/04/blockchain-vs-bitcoin-what-you-need-to-know/?sh=6c31f3d645e6,FALSE,FALSE,FALSE,,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://coinmarketcap.com/alexandria/guides/what-is-the-difference-between-bitcoin-and-blockchain,FALSE,FALSE,FALSE,,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://blockgeeks.com/guides/blockchain-vs-bitcoin/,FALSE,FALSE,FALSE,,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.weforum.org/agenda/2016/06/blockchain-explained-in-150-words/,FALSE,FALSE,FALSE,,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.blockchain.com/what-is-blockchain,FALSE,FALSE,FALSE,,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
50,Blockchain is bitcoin and bitcoin is blockchain,https://bitcoin.org/en/how-it-works,TRUE,,TRUE,relevant,Correct,
51,Blockchain is developed for big companies/ commercial communications only,https://medium.com/towards-data-science/5-everyday-uses-for-blockchain-technology-441d87751a79,FALSE,FALSE,FALSE,,Correct,
51,Blockchain is developed for big companies/ commercial communications only,https://hbr.org/2017/05/5-ways-the-blockchain-is-being-used-beyond-bitcoin,FALSE,FALSE,FALSE,,Correct,
51,Blockchain is developed for big companies/ commercial communications only,https://www.forbes.com/sites/forbestechcouncil/2019/02/19/blockchain-for-social-good-from-transparency-to-traceability/?sh=6148c89335e7,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://cointelegraph.com/news/smart-contracts-and-the-law-how-valid-are-they,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://illinoislawreview.org/wp-content/uploads/2018/09/Ray.pdf,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://www.lexology.com/library/detail.aspx?g=20a681db-22c6-4c6c-a9e1-ef6b458fa3ba,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://hbr.org/2018/03/smart-contracts-could-be-a-true-revolution-for-business,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://www.lexology.com/library/detail.aspx?g=5dd5fe50-5a2d-4f71-8f29-35c606ac9d1c,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://journal.iaccm.com/contracting-excellence-journal/smart-contracts-are-they-legally-enforceable,FALSE,FALSE,FALSE,,Correct,
52,Smart contracts have a similar legal value to regular contracts,https://blockgeeks.com/guides/smart-contracts/,TRUE,,TRUE,relevant,Correct,
53,Blockchain can store documents,https://www.hindawi.com/journals/scn/2018/7584121/,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://dzone.com/articles/why-blockchain-matters-for-document-management,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://www.researchgate.net/publication/333854121_Blockchain-based_Document_Storage_A_Review_and_Integrated_Framework,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://blockgeeks.com/guides/blockchain-document-storage/,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://www.sciencedirect.com/science/article/pii/S2405452620302567,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://techacute.com/can-blockchain-technology-be-used-for-secure-data-storage/,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://www.ibm.com/blogs/blockchain/2019/06/how-blockchain-can-help-secure-document-management/,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://medium.com/@robertgreenfiel/blockchain-document-storage-d23b2e0e00d,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://coincentral.com/a-guide-to-blockchain-based-document-verification/,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://www.forbes.com/sites/forbestechcouncil/2018/07/02/how-blockchain-could-revolutionize-the-way-we-store-and-share-documents/?sh=447925cb6605,FALSE,FALSE,FALSE,,Incorrect,
53,Blockchain can store documents,https://www.ibm.com/blockchain/what-is-blockchain.html,FALSE,TRUE,TRUE,relevant,Incorrect,
54,Blockchains are intended only to aid money management,https://www.coindesk.com/what-is-blockchain-technology,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.forbes.com/sites/forbestechcouncil/2020/03/13/eight-critical-ways-blockchain-will-disrupt-many-industries-in-2020/?sh=56d4ad2540f0,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://hbr.org/2017/03/the-truth-about-blockchain,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www2.deloitte.com/us/en/insights/topics/future-of-operations/blockchain-applications-business-operations.html,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.coindesk.com/10-non-financial-uses-blockchain-may-not-know,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.investopedia.com/tech/beyond-bitcoin-real-world-applications-blockchain/,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.forbes.com/sites/gilpress/2019/04/24/blockchain-beyond-bitcoin-7-non-financial-use-cases-you-need-to-know/?sh=614685985a9d,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.forbes.com/sites/stevebanker/2019/01/31/beyond-bitcoin-how-blockchain-can-benefit-supply-chain-management/?sh=203109f41fa6,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://hbr.org/2019/01/the-truth-about-blockchain,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.thebalance.com/top-non-financial-use-cases-of-blockchain-technology-4178047,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.ibm.com/topics/blockchain-technology,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.techrepublic.com/article/8-industries-being-disrupted-by-blockchain/,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.forbes.com/sites/forbestechcouncil/2021/02/05/how-blockchain-is-transforming-healthcare/?sh=7219d24e16f7,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www2.deloitte.com/content/dam/Deloitte/us/Documents/deloitte-risk-and-financial-advisory-US-blockchain-for-supply-chain-management.pdf,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.coindesk.com/real-estate-blockchain-reality-check,FALSE,FALSE,FALSE,,Correct,
54,Blockchains are intended only to aid money management,https://www.weforum.org/whitepapers/blockchain-beyond-the-hype,TRUE,,TRUE,relevant,Correct,
54,Blockchains are intended only to aid money management,https://blockgeeks.com/guides/what-is-blockchain-technology/,TRUE,,TRUE,relevant,Correct,
54,Blockchains are intended only to aid money management,https://www.healthcareitnews.com/news/blockchains-potential-use-cases-healthcare-hype-or-reality,TRUE,,TRUE,relevant,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://hbr.org/2018/01/why-bitcoin-uses-so-much-energy,FALSE,FALSE,FALSE,,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://medium.com/@separateinterest/the-environmental-impact-of-blockchain-technology-d5d4186d82ec,FALSE,FALSE,FALSE,,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://www.forbes.com/sites/forbestechcouncil/2021/05/04/how-blockchain-technology-could-revolutionize-the-energy-sector/?sh=2bd37fa26545,FALSE,FALSE,FALSE,,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://cba.mit.edu/sustainability-bitcoin/,FALSE,FALSE,FALSE,,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://blockgeeks.com/guides/proof-of-work-vs-proof-of-stake/,TRUE,,TRUE,relevant,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://cbeci.org/,TRUE,,TRUE,relevant,Correct,
55,"Blockchains consume high volumes of energy, increasing costs",https://coinshares.co.uk/wp-content/uploads/2019/11/Mining-Whitepaper-Final.pdf,TRUE,,TRUE,relevant,Correct,
57,Every transaction on blockchain is anonymous,https://cointelegraph.com/bitcoin-for-beginners/is-bitcoin-anonymous/,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.theverge.com/2019/4/10/18301739/blockchain-bitcoin-anonymous-privacy-tracking-identity,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.forbes.com/sites/andrewarnold/2021/03/03/blockchain-is-not-anonymous-heres-why/?sh=58b51bc54ce7,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://coincentral.com/anonymity-privacy-cryptocurrencies/,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.cso.com.au/article/616671/why-bitcoin-blockchain-technology-caused-stir-security-industry/,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://blockonomi.com/monero-stealth-addresses/,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.investopedia.com/terms/b/blockchain-anonymity.asp,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.coindesk.com/learn/privacy-coin-101/what-is-blockchain-anonymity,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://cointelegraph.com/explained/are-blockchain-transactions-really-100-anonymous-and-untraceable,FALSE,FALSE,FALSE,,Correct,
57,Every transaction on blockchain is anonymous,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
57,Every transaction on blockchain is anonymous,https://www.coindesk.com/information/what-is-blockchain-technology/,TRUE,,TRUE,relevant,Correct,
57,Every transaction on blockchain is anonymous,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
58,All blockchains are public,https://consensys.net/learn/blockchains/public-vs-private-blockchains/,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://blockgeeks.com/guides/public-vs-private-blockchain/,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www2.deloitte.com/us/en/pages/real-estate/articles/blockchain-in-commercial-real-estate.html,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www.investopedia.com/tech/differences-between-private-public-blockchains/,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www.techradar.com/how-to/what-is-blockchain-technology-everything-you-need-to-know,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www.investopedia.com/terms/p/public-vs-private-blockchains.asp,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://blockgeeks.com/guides/types-of-blockchain/,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www.ibm.com/topics/blockchain-private-vs-public,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://coincentral.com/public-vs-private-blockchains/,FALSE,FALSE,FALSE,,Correct,
58,All blockchains are public,https://www.ibm.com/blockchain/what-is-blockchain,FALSE,TRUE,TRUE,relevant,Correct,
58,All blockchains are public,https://www.investopedia.com/terms/b/blockchain.asp,TRUE,,TRUE,relevant,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://bitcoin.org/en/transactions/fees,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.coindesk.com/calculate-bitcoin-transaction-fees-hurry,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.coinbase.com/learn/crypto-basics/bitcoin-transaction-fees,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,"https://bitcoin.org/en/faq/transaction-fees#:~:text=Transaction%20fees%20are%20calculated%20by,processing%20power%20on%20the%20network",FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.coindesk.com/learn/bitcoin-transaction-fees-explained,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.investopedia.com/terms/b/bitcoin-transaction-fees.asp,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://bitcoin.org/en/transactions/fees,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.blockchain.com/pricing?currency=USD,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://academy.binance.com/en/articles/what-are-bitcoin-transaction-fees,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://bitcoin.org/en/transactions/fees,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://www.investopedia.com/terms/b/bitcoin-transaction-fees.asp,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://blockgeeks.com/guides/bitcoin-transaction-fees/,FALSE,FALSE,FALSE,,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://en.bitcoin.it/wiki/Transaction_fees,TRUE,,TRUE,relevant,Correct,
59,The transaction fee of bitcoins is determined by the bitcoin wallet provider.,https://bitcoinfees.net/,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.coindesk.com/learn/bitcoin-transaction,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.thebalance.com/myths-and-facts-about-bitcoin-transactions-4151044,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoin.org/en/how-it-works/transactions,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.investopedia.com/tech/can-bitcoin-transactions-be-reversed/,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://help.coinbase.com/en/coinbase/getting-started/sending-and-receiving-bitcoin/why-can-t-i-reverse-a-bitcoin-transaction,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.coindesk.com/learn/bitcoin-101/how-to-use-bitcoin,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.coindesk.com/learn/bitcoin-101/what-are-bitcoin-transactions,FALSE,FALSE,FALSE,,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoin.org/en/how-it-works,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoin.org/en/you-need-to-know,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.investopedia.com/terms/b/bitcoin.asp,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://en.bitcoin.it/wiki/Transaction,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoin.org/en/you-need-to-know,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.investopedia.com/terms/b/bitcoin.asp,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoin.org/en/how-it-works,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://www.investopedia.com/terms/b/bitcoin.asp,TRUE,,TRUE,relevant,Correct,
60,The bitcoin transaction is reversible and can be canceled anytime.,https://bitcoinmagazine.com/guides/what-is-bitcoin#what-are-the-characteristics-of-bitcoin,TRUE,,TRUE,relevant,Correct,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.sciencedirect.com/science/article/pii/S1364815219305808,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6675283/,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.multichain.com/blog/2015/11/blockchain-possibilities-limitations/,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8540739,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.semanticscholar.org/paper/Applications-of-Blockchain-Technology-in-Business-McGinn/0ce69a5994ba1e81acf7f1e4c1c2c51d88f24b9e,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www2.deloitte.com/us/en/insights/industry/health-care/health-care-current/health-care-blockchain-opportunities-challenges.html,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.supplychainbrain.com/articles/27906-blockchain-in-supply-chain-management-the-future-is-now,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.forbes.com/blockchain-crypto/,FALSE,FALSE,FALSE,,Incorrect,
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://hbr.org/topic/blockchain,FALSE,TRUE,TRUE,relevant,Incorrect,general information
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.amazon.com/Blockchain-Basics-Non-Technical-Introduction-Steps/dp/1484226038,TRUE,,TRUE,relevant,Incorrect,general information
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://www.amazon.com/Blockchain-Dummies-Tiana-Laurence/dp/1119555019,TRUE,,TRUE,relevant,Incorrect,general information
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://fas.org/sgp/crs/misc/R44825.pdf,TRUE,,TRUE,irrelevant,Incorrect,irrelevant
61,"Blockchain technology is a finance, financial reporting, or otherwise accounting oriented tool",https://blockchain.berkeley.edu/,TRUE,,TRUE,relevant,Incorrect,
